municipio;codEstacao;uf;nomeEstacao;latitude;longitude;datahora;valorMedida
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-13 15:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-13 16:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-13 17:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-13 18:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-13 19:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-13 20:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-13 21:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-13 22:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-13 23:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-14 00:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-14 01:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-14 02:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-14 03:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-14 04:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-14 05:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-14 06:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-14 07:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-14 08:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-14 09:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-14 10:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-14 11:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-14 12:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-14 13:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-14 14:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-14 15:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-14 16:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-14 17:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-14 18:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-14 19:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-14 20:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-14 21:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-14 22:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-14 23:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-15 00:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-15 01:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-15 02:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-15 03:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-15 04:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-15 05:00:00.0;0,00
CAMPO LARGO;410420401A;PR;Ferraria;-25,439368;-49,455266;2025-09-15 06:00:00.0;0,00
